656.0620882220392 656.4999117779607 Halpha
485.97784115076036 486.3021588492396 Hbeta
433.90521650447926 434.19478349552077 Hgamma
410.0331820150726 410.3068179849274 Hdelta
396.8775717185654 397.1424282814346 Hepsilon
360.0 392.0 Hjump
587.5 592.0 telluric
627.5 632.5 telluric
684.0 705.3 telluric
717.0 735.0 telluric
757.0 771.0 telluric
790.0 795.0 telluric
809.0 990.0 telluric
